Data Extract Date,WorkOrderKey,Work Order Description,Work Type,Work Criticality,EquipmentRef,Work Order Status,Condition For Work,Status Date,Target Finish Date,Schedule Start Date,Schedule Finish Date,Work Order Priority,Department,Discipline,Work Order Remaining Hours
"Sunday, March 31, 2019",391209,Work Order Description - 391209 - PM,PM,3.00,78384,SCHD,PACK-ISOL,2/13/2019,9/18/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391211,Work Order Description - 391211 - PM,PM,3.00,105795,SCHD,PACK-ISOL,2/13/2019,9/18/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391213,Work Order Description - 391213 - PM,PM,3.00,105822,SCHD,PACK-ISOL,2/13/2019,9/18/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391215,Work Order Description - 391215 - PM,PM,3.00,125690,WPLAN,PACK-ISOL,2/1/2019,7/2/2019,7/13/2019,7/13/2019,2,INTEGRITY,INSPECTION,4
"Sunday, March 31, 2019",391217,Work Order Description - 391217 - PM,PM,3.00,74996,WPLAN,PACK-ISOL,2/1/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,MECHANICAL,3
"Sunday, March 31, 2019",391221,Work Order Description - 391221 - PSPM,PSPM,1.00,440666,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391223,Work Order Description - 391223 - PSPM,PSPM,1.00,78460,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391225,Work Order Description - 391225 - PSPM,PSPM,1.00,440670,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391227,Work Order Description - 391227 - PSPM,PSPM,1.00,440670,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391229,Work Order Description - 391229 - PSPM,PSPM,1.00,440670,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391231,Work Order Description - 391231 - PSPM,PSPM,1.00,125895,SCHD,PACK-ISOL,3/6/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",391235,Work Order Description - 391235 - PSPM,PSPM,1.00,266278,SCHD,PACK-ISOL,3/6/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",391239,Work Order Description - 391239 - PSPM,PSPM,1.00,125965,SCHD,PACK-ISOL,3/6/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",391243,Work Order Description - 391243 - PM,PM,3.00,375887,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,0
"Sunday, March 31, 2019",391245,Work Order Description - 391245 - PM,PM,3.00,124294,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",391247,Work Order Description - 391247 - PM,PM,3.00,125915,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,0
"Sunday, March 31, 2019",391249,Work Order Description - 391249 - PM,PM,3.00,80398,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",391251,Work Order Description - 391251 - PM,PM,3.00,124264,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",391253,Work Order Description - 391253 - PM,PM,3.00,80402,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",391255,Work Order Description - 391255 - PM,PM,3.00,266328,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,6
"Sunday, March 31, 2019",391257,Work Order Description - 391257 - PM,PM,3.00,670547,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",391259,Work Order Description - 391259 - PSPM,PSPM,1.00,445262,SCHD,PACK-ISOL,2/13/2019,8/31/2019,7/13/2019,7/13/2019,4,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",391261,Work Order Description - 391261 - PM,PM,2.00,449172,WPLAN,PACK-ISOL,2/1/2019,7/2/2019,7/13/2019,7/22/2019,1,MAINTENANCE,MECHANICAL,140
"Sunday, March 31, 2019",391263,Work Order Description - 391263 - PM,PM,2.00,527194,WPLAN,PACK-ISOL,2/1/2019,7/2/2019,7/13/2019,7/22/2019,1,MAINTENANCE,MECHANICAL,140
"Sunday, March 31, 2019",391265,Work Order Description - 391265 - PM,PM,2.00,75010,WPLAN,PACK-ISOL,2/1/2019,7/2/2019,7/13/2019,7/22/2019,1,MAINTENANCE,MECHANICAL,140
"Sunday, March 31, 2019",391267,Work Order Description - 391267 - PM,PM,3.00,670544,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,1
"Sunday, March 31, 2019",391269,Work Order Description - 391269 - PM,PM,3.00,124185,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,2
"Sunday, March 31, 2019",391271,Work Order Description - 391271 - PM,PM,3.00,125912,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",391273,Work Order Description - 391273 - PM,PM,3.00,124238,SCHD,PACK-ISOL,2/13/2019,8/13/2019,7/13/2019,7/13/2019,3,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",391275,Work Order Description - 391275 - PM,PM,3.00,383952,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,ELECTRICAL,4
"Sunday, March 31, 2019",391277,Work Order Description - 391277 - PM,PM,3.00,670546,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,ELECTRICAL,0
"Sunday, March 31, 2019",391279,Work Order Description - 391279 - PM,PM,3.00,78337,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391281,Work Order Description - 391281 - PM,PM,3.00,99589,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391283,Work Order Description - 391283 - PM,PM,3.00,78368,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391285,Work Order Description - 391285 - PM,PM,3.00,78367,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391287,Work Order Description - 391287 - PM,PM,3.00,99568,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391289,Work Order Description - 391289 - PM,PM,3.00,395968,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391291,Work Order Description - 391291 - PM,PM,3.00,186661,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391293,Work Order Description - 391293 - PM,PM,3.00,449173,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,5
"Sunday, March 31, 2019",391295,Work Order Description - 391295 - PM,PM,3.00,375808,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,5
"Sunday, March 31, 2019",391297,Work Order Description - 391297 - PM,PM,3.00,449176,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,5
"Sunday, March 31, 2019",391299,Work Order Description - 391299 - PM,PM,3.00,396020,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391301,Work Order Description - 391301 - PM,PM,3.00,99588,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391303,Work Order Description - 391303 - PM,PM,3.00,445055,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391305,Work Order Description - 391305 - PM,PM,3.00,99653,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391307,Work Order Description - 391307 - PSPM,PSPM,1.00,92712,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",391309,Work Order Description - 391309 - PSPM,PSPM,1.00,277246,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",391311,Work Order Description - 391311 - PSPM,PSPM,1.00,396754,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,8
"Sunday, March 31, 2019",391313,Work Order Description - 391313 - PSPM,PSPM,1.00,277349,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,4
"Sunday, March 31, 2019",391315,Work Order Description - 391315 - PM,PM,3.00,527192,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391317,Work Order Description - 391317 - PM,PM,3.00,527196,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391319,Work Order Description - 391319 - PM,PM,3.00,527255,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,3
"Sunday, March 31, 2019",391321,Work Order Description - 391321 - PSPM,PSPM,1.00,179140,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391323,Work Order Description - 391323 - PSPM,PSPM,1.00,445295,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391325,Work Order Description - 391325 - PSPM,PSPM,1.00,105933,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391327,Work Order Description - 391327 - PSPM,PSPM,1.00,105937,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391329,Work Order Description - 391329 - PSPM,PSPM,1.00,78433,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391331,Work Order Description - 391331 - PSPM,PSPM,1.00,396177,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391333,Work Order Description - 391333 - PSPM,PSPM,1.00,89486,WPLAN,SYS-ISOL,2/1/2019,7/2/2019,7/13/2019,7/13/2019,1,INTEGRITY,INSPECTION,4
"Sunday, March 31, 2019",391335,Work Order Description - 391335 - PSPM,PSPM,1.00,105706,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391337,Work Order Description - 391337 - PSPM,PSPM,1.00,395970,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391339,Work Order Description - 391339 - PSPM,PSPM,1.00,78338,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391341,Work Order Description - 391341 - PSPM,PSPM,1.00,395974,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391343,Work Order Description - 391343 - PSPM,PSPM,1.00,99624,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391345,Work Order Description - 391345 - PSPM,PSPM,1.00,78369,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391347,Work Order Description - 391347 - PSPM,PSPM,1.00,99591,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391349,Work Order Description - 391349 - PSPM,PSPM,1.00,78371,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391351,Work Order Description - 391351 - PSPM,PSPM,1.00,105789,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391353,Work Order Description - 391353 - PSPM,PSPM,1.00,78372,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391355,Work Order Description - 391355 - PSPM,PSPM,1.00,99592,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391357,Work Order Description - 391357 - PSPM,PSPM,1.00,99651,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391359,Work Order Description - 391359 - PSPM,PSPM,1.00,99590,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391361,Work Order Description - 391361 - PSPM,PSPM,1.00,105788,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391363,Work Order Description - 391363 - PSPM,PSPM,1.00,106034,SCHD,EQUIP-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391365,Work Order Description - 391365 - PSPM,PSPM,1.00,78356,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391367,Work Order Description - 391367 - PSPM,PSPM,1.00,105762,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391369,Work Order Description - 391369 - PSPM,PSPM,1.00,99542,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391371,Work Order Description - 391371 - PSPM,PSPM,1.00,664891,WPLAN,SYS-ISOL,2/1/2019,7/2/2019,7/13/2019,7/13/2019,1,INTEGRITY,INSPECTION,4
"Sunday, March 31, 2019",391373,Work Order Description - 391373 - PSPM,PSPM,1.00,99232,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,SERVICES,4
"Sunday, March 31, 2019",391375,Work Order Description - 391375 - PSPM,PSPM,1.00,99434,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,SERVICES,4
"Sunday, March 31, 2019",391377,Work Order Description - 391377 - PSPM,PSPM,1.00,440611,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391379,Work Order Description - 391379 - PSPM,PSPM,1.00,105912,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391381,Work Order Description - 391381 - PSPM,PSPM,1.00,105913,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391383,Work Order Description - 391383 - PSPM,PSPM,1.00,78424,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391385,Work Order Description - 391385 - PSPM,PSPM,1.00,78425,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391387,Work Order Description - 391387 - PSPM,PSPM,1.00,99749,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391389,Work Order Description - 391389 - PSPM,PSPM,1.00,99771,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391391,Work Order Description - 391391 - PSPM,PSPM,1.00,99547,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391393,Work Order Description - 391393 - PSPM,PSPM,1.00,99544,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391395,Work Order Description - 391395 - PSPM,PSPM,1.00,99777,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391397,Work Order Description - 391397 - PSPM,PSPM,1.00,396212,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391399,Work Order Description - 391399 - PSPM,PSPM,1.00,99808,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391401,Work Order Description - 391401 - PSPM,PSPM,1.00,396216,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391403,Work Order Description - 391403 - PSPM,PSPM,1.00,396180,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",391405,Work Order Description - 391405 - PSPM,PSPM,1.00,99806,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391407,Work Order Description - 391407 - PSPM,PSPM,1.00,99833,SCHD,SYS-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391409,Work Order Description - 391409 - PSPM,PSPM,1.00,99631,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391412,Work Order Description - 391412 - PSPM,PSPM,1.00,105708,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391414,Work Order Description - 391414 - PSPM,PSPM,1.00,179118,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391416,Work Order Description - 391416 - PSPM,PSPM,1.00,392310,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,MECHANICAL,7
"Sunday, March 31, 2019",391418,Work Order Description - 391418 - PSPM,PSPM,1.00,227869,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,ELECTRICAL,5
"Sunday, March 31, 2019",391420,Work Order Description - 391420 - PSPM,PSPM,1.00,445511,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391422,Work Order Description - 391422 - PSPM,PSPM,1.00,445512,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391424,Work Order Description - 391424 - PSPM,PSPM,1.00,392053,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391426,Work Order Description - 391426 - PSPM,PSPM,1.00,127636,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,OPERATIONS,OPERATIONS,10
"Sunday, March 31, 2019",391428,Work Order Description - 391428 - PSPM,PSPM,1.00,445511,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",391430,Work Order Description - 391430 - PSPM,PSPM,1.00,445512,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,4
"Sunday, March 31, 2019",391432,Work Order Description - 391432 - PSPM,PSPM,1.00,128021,SCHD,EQUIP-ISOL,3/22/2019,7/2/2019,7/13/2019,7/14/2019,1,WELLS,WELLS,8
"Sunday, March 31, 2019",391434,Work Order Description - 391434 - PM,PM,4.00,99484,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,6
"Sunday, March 31, 2019",391436,Work Order Description - 391436 - PM,PM,3.00,78374,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,6
"Sunday, March 31, 2019",391438,Work Order Description - 391438 - PSPM,PSPM,1.00,659395,SCHD,EQUIP-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,ELECTRICAL,3
"Sunday, March 31, 2019",391440,Work Order Description - 391440 - PM,PM,4.00,528189,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,SAFETY,2
"Sunday, March 31, 2019",391442,Work Order Description - 391442 - PM,PM,3.00,99594,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,6
"Sunday, March 31, 2019",391444,Work Order Description - 391444 - PSPM,PSPM,1.00,127431,SCHD,TPS,3/22/2019,7/2/2019,7/13/2019,7/13/2019,1,INTEGRITY,SUBSEA,8
"Sunday, March 31, 2019",391446,Work Order Description - 391446 - PM,PM,4.00,112922,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,ELECTRICAL,6
"Sunday, March 31, 2019",391448,Work Order Description - 391448 - PM,PM,4.00,452962,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391450,Work Order Description - 391450 - PSPM,PSPM,1.00,453835,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,1
"Sunday, March 31, 2019",391452,Work Order Description - 391452 - PSPM,PSPM,1.00,74923,SCHD,PACK-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,INSTRUMENTS,8
"Sunday, March 31, 2019",391454,Work Order Description - 391454 - PSPM,PSPM,1.00,450687,SCHD,TPS,2/4/2019,7/2/2019,7/13/2019,7/14/2019,1,MAINTENANCE,INSTRUMENTS,20
"Sunday, March 31, 2019",391456,Work Order Description - 391456 - PSPM,PSPM,1.00,441437,SCHD,NORM-OPS,2/4/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,6
"Sunday, March 31, 2019",391458,Work Order Description - 391458 - PSPM,PSPM,1.00,450687,SCHD,TPS,2/4/2019,7/2/2019,7/13/2019,7/14/2019,1,MAINTENANCE,INSTRUMENTS,20
"Sunday, March 31, 2019",391460,Work Order Description - 391460 - PSPM,PSPM,1.00,450688,SCHD,TPS,2/13/2019,7/2/2019,7/13/2019,7/14/2019,1,MAINTENANCE,INSTRUMENTS,20
"Sunday, March 31, 2019",391462,Work Order Description - 391462 - PSPM,PSPM,1.00,449172,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391464,Work Order Description - 391464 - PSPM,PSPM,1.00,527194,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391466,Work Order Description - 391466 - PSPM,PSPM,1.00,75010,SCHD,PACK-ISOL,2/13/2019,7/2/2019,7/13/2019,7/13/2019,1,MAINTENANCE,INSTRUMENTS,2
"Sunday, March 31, 2019",391468,Work Order Description - 391468 - PM,PM,3.00,266661,SCHD,NORM-OPS,2/13/2019,7/2/2019,7/13/2019,7/15/2019,2,MAINTENANCE,MECHANICAL,17
"Sunday, March 31, 2019",391470,Work Order Description - 391470 - PM,PM,4.00,126203,SCHD,EQUIP-ISOL,2/13/2019,7/26/2019,7/13/2019,7/13/2019,2,MAINTENANCE,ELECTRICAL,4
